product_id,title,url,price_azn,old_price_azn,discount_azn,specs
13314,HP ProBook 440 G10 (AK9M2AT) Notebook,https://icomp.az/hp-probook-440-g10-ak9m2at-notebook.html,1139.0,1293.0,154.0,i5-1334U | 8GB DDR4 | 51GB SSD | Iris Xe | 14 FHD IPS | FreeDOS
13313,HP 15-fd0096ci (8Q748EA) Notebook,https://icomp.az/hp-15-fd0096ci-8q748ea-notebook.html,788.0,894.0,106.0,i3-1315U | 8GB DDR4 | 256GB NVMe | Intel UHD | 15.6 FHD IPS | FreeDOS | Moonlight Blue
13299,Asus Zenbook 14 OLED Q415MA-U5512 (90NB11R7-M00H00) Notebook,https://icomp.az/asus-zenbook-14-oled-q415ma-u5512-90nb11r7-m00h00-notebook.html,1299.0,1475.0,176.0,"Ultra 5 125H | 8GB LPDDR5 | 512GB SSD | Intel Graphics | 14"" WUXGA OLED | Windows 11 Home"
13291,MSI Vector 16 HX AI A2XWHG-280XAZ (9S7-15M352-280) Gaming Notebook,https://icomp.az/msi-vector-16-hx-ai-a2xwhg-280xaz-9s7-15m352-280-gaming-notebook.html,4599.0,5220.0,621.0,"Ultra 9 275HX | 32GB DDR5 | 1 TB SSD | RTX 5070 Ti 12GB | 16"" QHD+ IPS 240Hz | Windows 11 Pro"
13241,Asus ROG Strix G18 G814FM-S9018 (90NR0KZ8-M001B0) Gaming Notebook,https://icomp.az/asus-rog-strix-g18-g814fm-s9018-90nr0kz8-m001b0-gaming-notebook.html,3899.0,4426.0,527.0,"Ryzen 9 9955HX | 16GB DDR5 | 1TB SSD | RTX 5060 8GB | 18"" WQXGA IPS | Windows 11"
13240,Asus ROG Strix G18 G814FP-S9041 (90NR0L58-M00240) Gaming Notebook,https://icomp.az/asus-rog-strix-g18-g814fp-s9041-90nr0l58-m00240-gaming-notebook.html,4399.0,4993.0,594.0,"Ryzen 9 9955HX | 32GB DDR5 | 1TB SSD | RTX 5070 8GB | 18"" WQXGA IPS | Windows 11"
13239,Asus ROG Strix G16 G614FM-S5031 (90NR0L17-M002B0) Gaming Notebook,https://icomp.az/asus-rog-strix-g16-g614fm-s5031-90nr0l17-m002b0-gaming-notebook.html,3699.0,4199.0,500.0,"Ryzen 9 9955HX | 16GB DDR5 | 1TB SSD | RTX 5060 8GB | 16"" WQXGA IPS | Windows 11"
13228,Asus ROG Strix G16 G614FP-S5058 (90NR0L47-M002T0) Gaming Notebook,https://icomp.az/asus-rog-strix-g16-g614fp-s5058-90nr0l47-m002t0-gaming-notebook.html,4199.0,4766.0,567.0,"Ryzen 9 9955HX | 32GB DDR5 | 1TB SSD | RTX 5070 8GB | 16"" WQXGA IPS | Windows 11"
13227,Asus TUF Gaming A16 FA608PM-RV041 (90NR0MC1-M002Z0) Gaming Notebook,https://icomp.az/asus-tuf-gaming-a16-fa608pm-rv041-90nr0mc1-m002z0-gaming-notebook.html,2599.0,2950.0,351.0,"Ryzen 9 8940HX | 16GB DDR5 | 1TB SSD | RTX 5060 8GB | 16"" WUXGA IPS | Windows 11"
13226,Lenovo LOQ 15IRX9 (83GS00EMRK) Gaming Notebook,https://icomp.az/lenovo-loq-15irx9-83gs00emrk-gaming-notebook.html,1699.0,1929.0,230.0,"i5-12450HX | 24GB DDR5 | 512GB SSD | RTX 3050 6GB | 15.6"" FHD IPS 144Hz | WIndows 11 Pro"
13225,MSI Raider GE78HX 13VG-087US (9S7-17S211-087) Gaming Notebook,https://icomp.az/msi-raider-ge78hx-13vg-087us-9s7-17s211-087-gaming-notebook.html,3999.0,4539.0,540.0,"i9-13980HX | 32GB DDR5 | 2 TB SSD | RTX 4070 8GB | 17"" QHD+ IPS 240Hz | Windows 11 Pro"
13224,MSI Vector 16 HX A14VHG-692US Gaming Notebook,https://icomp.az/msi-vector-16-hx-a14vhg-692us-gaming-notebook.html,5499.0,6242.0,743.0,"i9-14900HX | 32GB DDR5 | 1TB SSD | RTX 4080 12GB | 16"" QHD IPS 240Hz | Windows 11 Home"
13170,HP 15-fc0037ci (8L5G9EA) Notebook,https://icomp.az/nr-15-fc0037ci-8l5g9ea-notebook.html,789.0,896.0,107.0,Ryzen™ 3 7320U | 8GB LPDDR5 | 256GB SSD | AMD Radeon™ Graphics | 15.6' IPS FHD | FreeDOS
13169,HP 15-fc0041ci (8K826EA) Notebook,https://icomp.az/nr-15-fc0041ci-8k826ea-notebook.html,729.0,828.0,99.0,Ryzen™ 3 7320U | 8GB LPDDR5 | 256GB SSD | AMD Radeon™ Graphics | 15.6' IPS FHD | FreeDOS
13141,HP Omen 16-ae0001nr (9V7E7UA) Gaming Notebook,https://icomp.az/hp-omen-16-ae0001nr-9v7e7ua-gaming-notebook.html,3199.0,3631.0,432.0,"i7-14700HX | 32GB DDR5 | 1 TB SSD | RTX 4070 8GB | 16"" FHD IPS 165Hz | Windows 11 Home"
13096,HP OmniBook 14-fh0000ci (B54Z8EA) Ultra Flip Notebook,https://icomp.az/hp-omnibook-14-fh0000ci-b54z8ea-ultra-flip-notebook.html,4099.0,4653.0,554.0,Core Ultra 7 258V | 32GB LPDDR5X | 2TB SSD | Intel Arc Graphics | 14' Touch 2.8K OLED 120Hz | Windows 11
13095,HP OmniBook 14-fh0005ci (B54Z9EA) Ultra Flip Notebook,https://icomp.az/hp-omnibook-14-fh0005ci-b54z9ea-ultra-flip-notebook.html,3599.0,4085.0,486.0,Core Ultra 7 256V | 16GB LPDDR5X | 1TB SSD | Intel Arc Graphics | 14' Touch 2.8K OLED 120Hz | Windows 11
13094,MSI Katana 15 B13VEK-1882XAZ (9S7-158571-1882) Gaming Notebook,https://icomp.az/msi-katana-15-b13vek-1882xaz-9s7-158571-1882-gaming-notebook.html,1799.0,2042.0,243.0,"i5-13420H | 16GB DDR5 | 512GB SSD | RTX 4050 6GB | 15.6"" FHD IPS 144Hz | Windows 11"
13081,HP Victus 15-fb2000nr (A0EE8UA) Gaming Notebook,https://icomp.az/hp-victus-15-fb2000nr-a0ee8ua-gaming-notebook.html,2199.0,2496.0,297.0,Ryzen 7 8845HS AI | 16GB DDR5 | SSD 1 TB | RTX 4060 8GB | 15.6 FHD 144Hz
13014,HP Pavilion x360 14-ek1016ci (84K35EA) Notebook,https://icomp.az/hp-pavilion-x360-14-ek1016ci-84k35ea-notebook.html,1679.0,1906.0,227.0,i5-1335U | 16GB DDR4 | 512 GB SSD | 14’ FHD IPS Touch | FreeDOS
12929,Asus ZenBook A14 OLED UX3407RA-QD011W (90NB16G2-M002F0) Notebook,https://icomp.az/asus-zenbook-a14-oled-ux3407ra-qd011w-90nb16g2-m002f0-notebook.html,2999.0,3404.0,405.0,"Snapdragon X Elite X1E-78-100 | 32GB LPDDR5X | 1 TB SSD | Qualcomm Adreno | 14"" WUXGA OLED | Windows 11"
12860,Lenovo LOQ 15IRX9 (83DV00NERK) Gaming Notebook,https://icomp.az/lenovo-loq-15irx9-83dv00nerk-gaming-notebook.html,1799.0,2042.0,243.0,i5-13450HX | DDR5 24GB | SSD 512GB | RTX 4050 6GB | 15.6 FHD IPS 144Hz | Windows 11
12688,Lenovo LOQ 15ARP9 (83JC009CUS) Gaming Notebook,https://icomp.az/lenovo-loq-15arp9-83jc0000us-gaming-notebook-copy.html,2399.0,2723.0,324.0,"Ryzen 7 7435HS | 16GB DDR5 | 512GB SSD | RTX 4070 8GB | 15.6"" FHD IPS 144Hz | Windows 11"
12687,Asus Zenbook Duo UX8406MA-QL344X (90NB12U1-M00JE0) Notebook,https://icomp.az/asus-zenbook-duo-ux8406ma-ql344x-90nb12u1-m00je0-notebook.html,3899.0,4426.0,527.0,Ultra 9185H | 32GB LPDDR5X | 1 TB SSD | Intel Arc Graphics | Dual 14” FHD OLED | Windows 11
12655,MSI Thin 15 B13VE-1451US (9S7-16R831-1451) Gaming Notebook,https://icomp.az/msi-thin-15-b13ve-1451us-9s7-16r831-1451-gaming-notebook.html,1799.0,2042.0,243.0,"i5-13420H | DDR4 16GB | SSD 512GB | RTX 4050 6GB | 15.6"" FHD IPS 144Hz | Windows 11"
12556,Asus Zenbook Duo UX8406CA-QL078W (90NB14X1-M00320) Notebook,https://icomp.az/asus-zenbook-duo-ux8406ca-ql078w-90nb14x1-m00320-notebook.html,4599.0,5220.0,621.0,Ultra 9 285H | 32GB LPDDR5X | 1 TB SSD | Intel Arc Graphics | Dual 14” FHD ASUS Lumina OLED | Windows 11
12530,HP Envy x360 15-fe0015ci (A02N3EA) Notebook,https://icomp.az/hp-envy-x360-15-fe0015ci-a02n3ea-notebook.html,2289.0,2599.0,310.0,i5-1335U | 16 GB DDR5 | 512GB SSD | Intel Iris Xe | 15.6' FHD IPS Touch | Windows 11
12526,Asus Vivobook S 14 OLED S5406SA-QD028 (90NB15R3-M009F0) Notebook,https://icomp.az/asus-vivobook-s-14-oled-s5406sa-qd028-90nb15r3-m009f0-notebook.html,1899.0,2156.0,257.0,"Ultra 5 226V | 16GB LPDDR5X | 512GB SSD | Intel Arc Graphics | 14"" WUXGA OLED | Windows 11"
12450,Asus TUF Gaming A15 FA507NVR-LP040 (90NR0JK5-M00230) Gaming Notebook,https://icomp.az/asus-tuf-gaming-a15-fa507nvr-lp040-90nr0jk5-m00230-gaming-notebook.html,2199.0,2496.0,297.0,"Ryzen 7 7435HS | 16GB DDR5 | 512GB SSD | RTX 4060 8GB | 15.6"" FHD IPS 144Hz | Windows 11"
12350,Lenovo LOQ 15ARP9 (83JC0001US) Gaming Notebook,https://icomp.az/lenovo-loq-15arp9-83jc0001us-gaming-notebook.html,1499.0,1702.0,203.0,"Ryzen 5 7235HS | 12GB DDR5 | 512GB SSD | RTX 3050 6GB | 15.6"" FHD IPS 144Hz | Windows 11"
12346,MSI Katana 15 B13VGK-2000US Gaming Notebook,https://icomp.az/msi-katana-15-b13vgk-2000us-gaming-notebook.html,2799.0,3177.0,378.0,"i7-13620H | 16GB DDR5 | 1TB SSD | RTX 4070 8GB | 15.6"" QHD IPS 165Hz | Windows 11"
12179,HP15-fd0104ci (9S1L9EA) Notebook,https://icomp.az/nr-15-fd0104ci-9s1l9ea-notebook.html,1309.0,1486.0,177.0,"i5-1334U | 8 GB DDR4 | 512 GB SSD | Intel® Iris® Xe | 15.6"" FHD IPS | FreeDOS"
12177,HP 15-fd0119ci (A2LR3EA) Notebook,https://icomp.az/hp-15-fd0119ci-a2lr3ea-notebook.html,1229.0,1395.0,166.0,"i5-1334U | 8 GB DDR4 | 512 GB SSD | Intel® Iris® Xe | 15.6"" FHD IPS | FreeDOS"
12175,HP 15-fd0111ci (A02N2EA) Notebook,https://icomp.az/hp-15-fd0111ci-a02n2ea-notebook.html,1399.0,1588.0,189.0,"i5-1334U | 8 GB DDR4 | 512 GB SSD | Intel® Iris® Xe | 15.6"" FHD IPS | FreeDOS"
12172,HP 14-ep0026ci (8F5G9EA) Notebook,https://icomp.az/hp-14-ep0026ci-8f5g9ea-notebook.html,1299.0,1475.0,176.0,"i5-1335U | 16 GB DDR4 | 512 GB SSD | Intel® Iris® Xᵉ | 14"" FHD IPS | FreeDOS"
12171,HP 15-fd0113ci (AF6D0EA) Notebook,https://icomp.az/hp-15-fd0113ci-af6d0ea-notebook.html,1599.0,1815.0,216.0,"i5-1334U | 16 GB DDR4 | 512 GB SSD | Intel® Iris® Xᵉ | 15.6"" FHD IPS | FreeDOS"
12169,HP 15-fd0130ci (B01FQEA) Notebook,https://icomp.az/hp-15-fd0130ci-b01fqea-notebook.html,1599.0,1815.0,216.0,"i5-1334U | 16 GB DDR4 | 1 TB SSD | GeForce® MX570 A | 15.6"" FHD IPS | FreeDOS"
12168,HP15-fd0129ci (B01FPEA) Notebook,https://icomp.az/nr-15-fd0129ci-b01fpea-notebook.html,1609.0,1827.0,218.0,"i7-1355U | 16 GB DDR4 | 512 GB SSD | Intel® Iris® Xᵉ | 15.6"" FHD IPS | FreeDOS"
12166,HP 15-fd0193ci (A9DT9EA) Notebook,https://icomp.az/hp-15-fd0193ci-a9dt9ea-notebook.html,1629.0,1849.0,220.0,"i5-1334U | 16 GB DDR4 | 512 GB SSD | Intel® Iris® Xᵉ | 15.6"" FHD IPS | FreeDOS"
12165,HP 14-ep0035ci (B01FLEA) Notebook,https://icomp.az/hp-14-ep0035ci-b01flea-notebook.html,1459.0,1656.0,197.0,"i5-1335U | 16 GB DDR4 | 512 GB SSD | Intel® Iris® Xᵉ | 14"" FHD IPS | FreeDOS"
12158,HP 15-fd0163ci (B01FSEA) Notebook,https://icomp.az/hp-15-fd0163ci-b01fsea-notebook.html,2199.0,2496.0,297.0,"i7-1355U | 16 GB DDR4 | 1 TB SSD | GeForce® MX570 A | 15.6"" FHD IPS | FreeDOS"
12146,MSI Vector 16 HX A14VGG-254US Gaming Notebook,https://icomp.az/msi-vector-16-hx-a14vgg-254us-gaming-notebook.html,3999.0,4539.0,540.0,"i9-14900HX | 32GB DDR5 | 1 TB SSD | RTX 4070 8GB | 16"" QHD+ IPS 240Hz | Windows 11"
12145,Lenovo Yoga 7 2-in-1 14IML9 (83DJ0002US) Notebook,https://icomp.az/lenovo-yoga-7-2-in-1-14iml9-83dj0002us-notebook.html,2199.0,2496.0,297.0,"Ultra 7 155U | 16GB LPDDR5X | 1 TB SSD | Intel Graphics | 14"" WUXGA IPS | Windows 11"
12143,Asus TUF A14 FA401UU-RG013 AI (90NR0JD1-M001E0) Gaming Notebook,https://icomp.az/asus-tuf-a14-fa401uu-rg013-ai-90nr0jd1-m001e0-gaming-notebook.html,2299.0,2610.0,311.0,"Ryzen 7 8845HS AI | 16GB LPDDR5X | 512GB SSD | RTX 4050 6GB | 14"" WQXGA IPS 165Hz | Windows 11"
12141,HP 15-fd0121ci (A2LR5EA) Notebook,https://icomp.az/hp-15-fd0121ci-a2lr5ea-notebook.html,1285.0,1459.0,174.0,"i5-1334U | 8 GB DDR4 | 512 GB SSD | Intel® Iris® Xe | 15.6"" FHD IPS | FreeDOS"
12110,HP 250R G9 (9B9W9EA) Notebook,https://icomp.az/hp-250r-g9-9b9w9ea-notebook.html,1269.0,1441.0,172.0,"i5-1335U | 16 GB DDR4 | 512 GB SSD | Intel® Iris® Xe Graphics | 15.6"" FHD LED | FreeDOS"
12108,HP 250 G10 (9B9F3EA) Notebook,https://icomp.az/hp-250-g10-9b9f3ea-notebook.html,1049.0,1191.0,142.0,"i5-1335U | 8 GB DDR4 | 512GB SSD | Intel® Iris Xe | 15.6"" FHD IPS | FreeDOS"
12107,HP 250R G9 (9B9X8EA) Notebook,https://icomp.az/hp-250r-g9-9b9x8ea-notebook.html,1199.0,1361.0,162.0,"i5-1335U | 8 GB DDR4 | 512 GB SSD | Intel® Iris® Xᵉ | 15.6"" FHD IPS | FreeDOS"
12092,Asus Vivobook S 15 S5507QA-MA006W (90NB14Q2-M005E0) Notebook,https://icomp.az/asus-vivobook-s-15-s5507qa-ma006w-90nb14q2-m005e0-notebook.html,2879.0,3268.0,389.0,"Snapdragon X Elite X1E-78-100 | LDDR5 16 GB | 1 TB SSD | Qualcomm Adreno graphics | 15.6"" 3K OLED | FreeDOS"
12071,HP Omen 16-wd0008ci (804G4EA) Gaming Notebook,https://icomp.az/hp-omen-16-wd0008ci-804g4ea-gaming-notebook.html,2599.0,2950.0,351.0,"i5-13420H | 16 GB DDR5 | 512 GB SSD | RTX™ 4050 6GB | 16.1"" FHD IPS | FreeDOS"
12057,HP Envy 16 -h0002ci (6Y9S7EA) Notebook,https://icomp.az/hp-envy-16--h0002ci-6y9s7ea-notebook.html,2929.0,3325.0,396.0,"i5-12500H |16 GB DDR5 | 512 GB SSD | Intel® Arc | 16"" WQXGA IPS | FreeDOS"
12014,HP ProBook 440 G10 (725H8EA) Notebook,https://icomp.az/hp-probook-440-g10-725h8ea-notebook.html,1849.0,2099.0,250.0,"i5-1335U | 8 GB DDR4 | 512 GB SSD | Intel® UHD | 14"" FHD IPS | FreeDOS"
12002,HP 15-fd0127ci (B01FNEA) Notebook,https://icomp.az/hp-15-fd0127ci-b01fnea-notebook.html,1825.0,2072.0,247.0,i7-1355U | 8 GB DDR4 | 1TB SSD | MX570A 2GB | 15.6 FHD LED | FreeDOS
12000,HP 15-fd0108ci (9U5W5EA) Notebook,https://icomp.az/hp-laptop-15-fd0108ci-9u5w5ea-notebook.html,2009.0,2281.0,272.0,i7-1355U | 16 GB DDR4 | 1TB SSD | MX570A 2GB | 15.6 FHD IPS | FreeDOS
11998,HP Envy x360 15-fh0003ci (8F919EA) Notebook,https://icomp.az/hp-envy-x360-laptop-15-fh0003ci-8f919ea-notebook.html,2069.0,2349.0,280.0,"R 5 7530U | 16 GB LPDDR4 | 1 TB SSD | AMD Radeon™ | 15.6"" FHD IPS | FreeDOS"
11983,Asus Vivobook S 15 S5506MA-MA084 (90NB14E1-M006N0) Notebook,https://icomp.az/asus-vivobook-s-15-s5506ma-ma084-90nb14e1-m006n0-notebook.html,1499.0,1702.0,203.0,"Ultra 5 125H | LPDDR5X 16 GB | 512GB SSD | 15.6"" 2.8K OLED 120Hz | FreeDOS"
11957,HP 240R G9 (9C0A6EA) Notebook,https://icomp.az/hp-240r-g9-9c0a6ea-notebook.html,999.0,1134.0,135.0,"i3-1315U | 8 GB DDR4 | 256GB SSD | Intel® UHD | 14"" FHD IPS | FreeDOS"
11919,Lenovo ThinkBook 14 2-in-1 G4 IML (21MX000GUS) Notebook,https://icomp.az/lenovo-thinkbook-14-2-in-1-g4-iml-21mx000gus-notebook.html,1799.0,2042.0,243.0,"Core Ultra 7 155U | 16GB DDR5 | 512GB SSD | Intel Graphics | 14"" WUXGA IPS | Windows 11"
11917,Asus TUF Gaming A15 FA507UV-LP019 (90NR0I25-M001A0) Gaming Notebook,https://icomp.az/asus-tuf-gaming-a15-fa507uv-lp019-90nr0i25-m001a0-gaming-notebook.html,2599.0,2950.0,351.0,"R9 8945H AI | 16GB DDR5 | 512GB SSD | RTX 4050 6 GB | 15.6"" FHD IPS 144Hz | Windows 11"
11869,MSI Prestige 16Evo A13M-299XAZ (9S7-159222-299) Notebook,https://icomp.az/msi-prestige-16evo-a13m-299xaz-9s7-159222-299-notebook.html,2569.0,2916.0,347.0,"i7-13700H | 16GB DDR5 | Intel® Iris® Xe | SSD 1 TB | 16"" QHD+ IPS | Windows 11"
11859,Asus Zenbook S 13 OLED UM5302TA-LX384W (90NB0WA5-M00JP0) Notebook,https://icomp.az/asus-zenbook-s-13-oled-um5302ta-lx384w-90nb0wa5-m00jp0-notebook.html,1699.0,1929.0,230.0,Ryzen 5 6600U | 8GB LPDDR5 | 512 GB SSD | AMD Radeon Graphics | 13.3” 2.8K OLED | Windows 11
11841,MSİ Thin 15 B12UC-1634XAZ (9S7-16R831-1634) Gaming Notebook,https://icomp.az/msi-thin-15-b12uc-1634xaz-9s7-16r831-1634-gaming-notebook.html,1759.0,1997.0,238.0,"i5-12450H | DDR4 16GB | SSD 512GB | RTX 3050 4GB | 15.6"" FHD IPS 144Hz | Windows 11"
11807,Asus VivoBook X1504VA-BQ579 (90NB13Y1-M000K0) Notebook,https://icomp.az/asus-vivobook-x1504va-bq579-90nb13y1-m000k0-notebook.html,1249.0,1418.0,169.0,Core™ 5 120U | 16GB DDR4 | 512GB SSD | Intel® Graphics | 15.6 FHD IPS | FreeDOS
11722,Acer Nitro 16 AN16-51-50SN (NH.QJMER.002) Gaming Notebook,https://icomp.az/acer-nitro-16-an16-51-50sn-nhqjmer002-gaming-notebook.html,2299.0,2610.0,311.0,"i5-13500H | DDR5 16GB | SSD 512GB | RTX 4050 6GB | 16"" WUXGA IPS 165Hz | Windows 11"
11349,Asus Zenbook 14 OLED (2024) UX3405MA-QD652 (90NB11R1-M011W0) Notebook,https://icomp.az/asus-zenbook-14-oled-2024-ux3405ma-qd652-90nb11r1-m011w0-notebook.html,2499.0,2837.0,338.0,Core™ Ultra 7 155H | 16GB DDR5X | 1TB SSD | Intel® Arc™ graphics  | 14' WUXGA OLED | Windows 11 PRO
10950,HP 250 G10 (725G9EA) Notebook,https://icomp.az/hp-250-g10-725g9ea-notebook.html,1499.0,1702.0,203.0,"i7-1355U | 16GB DDR4 | 512GB SSD | Intel Iris Xe Graphics | 15.6"" FHD IPS | FreeDOS"
10948,HP 250 G10 (725H0EA) Notebook,https://icomp.az/hp-250-g10-725h0ea-notebook.html,1485.0,1686.0,201.0,"i7-1355U | 8GB DDR4 | 512GB SSD | Intel Iris Xe Graphics | 15.6"" FHD IPS | FreeDOS"
