product_id,title,url,price_azn,monthly_payment_azn,specs
1579,Compaq CQ58-379SR (D4Z15EA),https://compstore.az/noutbuk-compaq-cq58-379sr-d4z15ea-core-i3-2348m-ddr3-4-gb-intel-hd-3000-do-165gb--hdd-500-gb-156-led-dvd-rw-bluetooth-wi-fi-usb-20.html,,,"Ноутбук Compaq CQ58-379SR (D4Z15EA) (Core™ i3-2348M/ DDR3 4 GB/ Intel HD 3000 (до 1,65 ГБ) / HDD 500 GB/ 15""6 LED/ DVD RW/ Bluetooth/ Wi-Fi/ USB 2.0)"
1578,HP Pavilion G6-2395sr (D6Y12EA),https://compstore.az/noutbuk-hp-pavilion-g6-2395sr-d6y12ea-core-i5-3230m-ddr3-8-gb-radeon-7670-2-gb-750-gb-156-led-dvd-rw-bluetooth-wi-fi-usb-30.html,,,"Ноутбук HP Pavilion G6-2395sr (D6Y12EA) (Core™ i5-3230M/ DDR3 8 GB/ Radeon 7670 2 GB/ 750 GB/ 15""6 LED/ DVD RW/ Bluetooth/ Wi-Fi/ USB 3.0)"
1577,ASUS K55VD-SX276D,https://compstore.az/noutbuk--asus-k55vd-sx276d--core-i3-3110-ddr3-6-gb-hdd-750-gb-nvidia-gt610-2-gb-156-led-bluetooth-wi-fi-dvd-rw-usb-30.html,,,"Ноутбук  Asus K55VD-SX276D  (Core i3-3110/ DDR3 6 GB/ HDD 750 GB/ nVidia GT610 2 GB/ 15""6 LED/ Bluetooth/ Wi-Fi/ DVD RW/ USB 3.0)"
1574,Acer Aspire TimelineX AS4830T-6678,https://compstore.az/noutbuk-acer-aspire-timelinex-as4830t-6678--intel-core-i3-2370m-ddr3-4-gb-hdd-320-gb-intel-hd3000-14--led-bluetooth-dvd-rw-wi-fi-windows-7-hp.html,,,"Ноутбук Acer Aspire TimelineX AS4830T-6678  (Intel® Core™ i3-2370M/ DDR3 4 GB/ HDD 320 GB/ Intel HD3000/ 14""  LED/ Bluetooth/ DVD RW/ Wi-Fi/ Windows 7 HP)"
1564,ASUS N56VM,https://compstore.az/noutbuk-asus-n56vm-intel-core-i7-3610qm-32-ghz-ddr3-8-gb-750-gb-7200-rpm-nvidia-geforce-gt630-2-gb-usb-30-bluetooth-full-hd-led-156-dvd-rw-wi-fi-windows-7-hp.html,,,"Ноутбук Asus N56VM (Intel® Core™ i7 3610QM 3.2 GHz/ DDR3 8 GB/ 750 GB 7200 rpm/ nVidia GeForce GT630 2 GB/ USB 3.0/ Bluetooth/ Full HD LED 15""6/ DVD RW/ Wi-Fi/ Windows 7 HP"
1561,ASUS K95VM,https://compstore.az/noutbuk-asus-k95vm-core-i5-3210-6-gb-1-tb-nvidia-geforce-gt635-1-gb-usb-30-bluetooth-full-hd-led-184-dvd-rw-wi-fi-windows-8.html,,,"Ноутбук Asus K95VM (Core i5-3210/ 6 GB/ 1 TB/ nVidia GeForce GT635 1 GB/ USB 3.0/ Bluetooth/ Full HD LED 18""4/ DVD RW/ Wi-Fi/ Windows 8)"
1560,ASUS N56VJ,https://compstore.az/noutbuk-asus-n56vj-core-i5-3210m-25-ghz-8-gb-ddr3-hdd-750-gb-nvidia-geforce-gt635-2-gb-full-hd-led-156-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук Asus N56VJ (Core™ i5-3210M 2.5 GHz/ 8 GB DDR3/ HDD 750 GB/ nVidia GeForce GT635 2 GB/ Full HD LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1555,Dell Inspiron 15R N3521 (3521-7634),https://compstore.az/noutbuk-dell-inspiron-15r-n3521-3521-7634-core-i3-3120m-25-ghz-4-gb-ddr3-hdd-500-gb-intel-gma-hd-led-156-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Core™ i3-3120M 2.5 GHz/ 4 GB DDR3/ HDD 500 GB/ Intel GMA HD/ LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth"
1554,HP Probook 4540s (A5S82AV),https://compstore.az/noutbuk-hp-probook-4540s-a5s82av-core-i5-3210m-ddr3-8-gb-radeon-7670-2-gb-750-gb-156-led-dvd-rw-bluetooth-wi-fi-fingerprint.html,,,"Ноутбук HP Probook 4540s (A5S82AV) (Core™ i5-3210M/ DDR3 8 GB/ Radeon 7670 2 GB/ 750 GB/ 15""6 LED/ DVD RW/ Bluetooth/ Wi-Fi/ FingerPrint)"
1552,ASUS X55VD-SX089D,https://compstore.az/noutbuk-asusx55vd-sx089d-core-b980-24-ghz-4-gb-ddr3-hdd-500-gb-nvidia-geforce-gt-610-1-gb--led-156-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук Asus X55VD-SX089D (Core™ B980 2.4 GHz/ 4 GB DDR3/ HDD 500 GB/ nVidia GeForce GT 610 1 GB / LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1546,Acer E1-531-B9602g50maks,https://compstore.az/noutbuk-acer-e1-531-b9602g50maks-intel-pentium-b960-22-ghz-4-gb-ddr3-hdd-500-gb-intel-gma-led-156-usb-20-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук Acer E1-531-B9602g50maks (Intel Pentium™ B960 2.2 GHz/ 4 GB DDR3/ HDD 500 GB/ Intel GMA/ LED 15""6/ USB 2.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1537,HP Pavilion G6-2391sr (D3E02EA),https://compstore.az/noutbuk-hp-pavilion-g6-2391sr-d3e02ea-corei5-3230m-26-ghz-hdd-750-gb-8-gb-ddr3-amd-radeon-7670m-2-gb-dvd-rw-usb-30-bluetooth-led-156-webcamera-hd-windows-8-64-bits.html,,,"Ноутбук HP Pavilion G6-2391sr (D3E02EA) (Core™i5-3230M 2.6 GHz/ HDD 750 GB/ 8 GB DDR3/ AMD Radeon 7670M 2 GB/ DVD RW/ USB 3.0/ Bluetooth/ LED 15""6/ Webcamera HD/ Windows 8 64 Bits)"
1535,Acer Aspire V3-571G-73638G75Makk,https://compstore.az/noutbuk-acer-aspire-v3-571g-73638g75makk-core-i7-3632qm-24-ghz-hdd-750-gb-8-gb-ddr3-nvidia-geforce-gt630-2-gb-dvd-rw-usb-30-bluetooth-led-156.html,,,"Ноутбук Acer Aspire V3-571G-73638G75Makk (Core i7-3632QM 2.4 GHz/ HDD 750 GB/ 8 GB DDR3/ nVidia GeForce GT630 2 GB/ DVD RW/ USB 3.0/ Bluetooth/ LED 15""6)"
1534,Lenovo B575E (20189),https://compstore.az/noutbuk-lenovo-b575e-20189-amd-e1-1200-14-ghz-4-gb-ddr3-hdd-320-gb-ati-radeon-6310-1-gb-led-156-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук Lenovo B575E (20189) (AMD E1-1200 1.4 GHz/ 4 GB DDR3/ HDD 320 GB/ ATI Radeon 6310 1 GB/ LED 15""6/ DVD RW/ Wi-Fi/ Bluetooth)"
1533,HP ENVY dv7-7387er (D6W92EA),https://compstore.az/noutbuk-hp-envy-dv7-7387er-d6w92ea-core-i7-3630qm-24-ghz-12-gb-ddr3-hdd-2-tb-nvidia-geforce-gt650-2-gb-full-hd-led-156-usb-30-dvd-rw-wi-fi-bluetooth-windows-8-pro.html,,,"Ноутбук HP ENVY dv7-7387er (D6W92EA) (Core™ i7-3630QM 2.4 GHz/ 12 GB DDR3/ HDD 2 TB/ nVidia GeForce GT650 2 GB/ Full HD LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth/ Windows 8 Pro)"
1530,HP ENVY dv7-7355er (D2F86EA),https://compstore.az/noutbuk-hp-envy-dv7-7355er-d2f86ea-core-i7-3630qm-22-ghz-8-gb-ddr3-hdd-2-tb-nvidia-geforce-gt-635-2-gb-led-173-usb-30-dvd-rw-wi-fi-bluetooth-windows-8-pro.html,,,"Ноутбук HP ENVY dv7-7355er (D2F86EA) (Core™ i7-3630QM 2.2 GHz/ 8 GB DDR3/ HDD 2 TB/ nVidia GeForce GT 635 2 GB/ LED 17""3/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth/ Windows 8 Pro)"
1529,HP Pavilion 15-b129er SleekBook (D6X30EA),https://compstore.az/noutbuk-hp-pavilion-15-b129er-sleekbook-d6x30ea-amd-a4-4355m-apu-19-ghz-4-gb-ddr3-hdd-500-gb-ati-radeon-7400-1-gb-led-156-usb-30-wi-fi-bluetooth.html,,,"Ноутбук HP Pavilion 15-b129er SleekBook (D6X30EA) (AMD A4-4355M APU 1.9 GHz/ 4 GB DDR3/ HDD 500 GB/ ATI Radeon 7400 1 GB/ LED 15""6/ USB 3.0/ Wi-Fi/ Bluetooth)"
1528,Compaq CQ58-379ER (D6X37EA),https://compstore.az/noutbuk-compaq-cq58-379er-d6x37ea-intel-core-i3-2348m-4-gb-ddr3-hdd-500-gb-intel-gma3000-led-156-usb-20-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук Compaq CQ58-379ER (D6X37EA) (Intel Core i3-2348M/ 4 GB DDR3/ HDD 500 GB/ Intel GMA3000/ LED 15""6/ USB 2.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1527,Compaq CQ58-325ER (D5A63EA),https://compstore.az/noutbuk-compaq-cq58-325er-d5a63ea-amd-e1200-4-gb-ddr3-hdd-320-gb-ati-radeon-7310-1-gb-led-156-usb-20-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук Compaq CQ58-325ER (D5A63EA) (AMD E1200/ 4 GB DDR3/ HDD 320 GB/ ATI Radeon 7310 1 GB/ LED 15""6/ USB 2.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1521,ASUS K56CM,https://compstore.az/noutbuk-asus-k56cm-core-i5-3317u-26-ghz-6-gb-ddr3-hdd-750-gb-geforce-gt635-2-gb-led-156-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук Asus K56CM (Core™ i5-3317U 2.6 GHz/ 6 GB DDR3/ HDD 750 GB/ GeForce GT635 2 GB/ LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1515,Compaq CQ58-227SR (C0X60EA),https://compstore.az/noutbuk-compaq-cq58-227sr-c0x60ea-amd-e1-1200-apu-ddr3-4-gb-hdd-500-gb-dvd-rw-display-led-156-amd-radeon-hd7310m-wi-fi-bluetoth-usb-20.html,,,"Ноутбук Compaq CQ58-227SR (C0X60EA) (AMD E1-1200 APU/ DDR3 4 GB/ HDD 500 GB/ DVD RW/ Display LED 15""6/ AMD Radeon HD7310M/ Wi-Fi/ Bluetoth/ USB 2.0)"
1514,HP ENVY dv7-7255sr (C6C96EA),https://compstore.az/noutbuk-hp-envy-dv7-7255sr-c6c96ea.html,,,"Ноутбук HP ENVY dv7-7255sr (C6C96EA) (Intel® Core™ i7-3630QM/ DDR3 8 GB/ HDD 2 TB/ DVD RW/ Display LED 17""3/ nVidia GeForce GT630 2 GB/ Wi-Fi/ Bluetoth/ USB 3.0/ Windows 8)"
1513,HP EliteBook 8470w (LY542EA),https://compstore.az/noutbuk-hp-elitebook-8470w-ly542ea--core-i7-3630qm-24-ghz-8-gb-ddr3-hdd-750-gb-amd-firepro-m2000-1-gb-led-156-hd-usb-30-dvd-rw-wi-fi-bluetooth-windows-8-pro-docking.html,,,"Ноутбук HP EliteBook 8470w (LY542EA)  (Core™ i7-3630QM 2.4 GHz/ 8 GB DDR3/ HDD 750 GB/ AMD FirePro™ M2000 1 GB/ LED 15""6 HD/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth/ Windows 8 Pro/ Docking)"
1506,Dell inspiron 14Z-4304BK,https://compstore.az/noutbuk-dell-inspiron-14z-4304bk--intel-core-i3-2350m--hdd-1-tb-ddr3-6-gb--led-14-1366768-webcam-bluetooth-windows-7-hp-dvd-rw.html,,,"Ноутбук Dell inspiron 14Z-4304BK  (Intel Core i3-2350M / HDD 1 TB/ DDR3 6 GB / LED 14"" (1366*768)/ Webcam/ Bluetooth/ Windows 7 HP)/ DVD RW"
1503,Acer Aspire E1-571G,https://compstore.az/noutbuk-acer-aspire-e1-571g-intel-pentium-b960-ddr3-4-gb-hdd-750-gb-nvidia-geforce-710m-1-gb-156-led-bluetoth-dvd-rw-wi-fi-usb-30.html,,,"Ноутбук Acer Aspire E1-571G (Intel Pentium B960/ DDR3 4 GB/ HDD 750 GB/ nVIDIA® GeForce® 710M 1 GB/ 15""6 LED/ Bluetoth/ DVD RW/ Wi-Fi/ USB 3.0)"
1502,Dell Inspiron 15R N5110,https://compstore.az/noutbuk-dell-inspiron-15r-n5110-intel-core-i5-2450m-ddr3-4-gb-500-gb-hdd-nvidia-geforce-gt525-1-gb-15led-dvd-rw-bluetoth-wi-fi-webcamera-usb-30-krasniy-tsvet.html,,,"Ноутбук Dell Inspiron 15R N5110 (Intel® Core™ i5-2450M/ DDR3 4 GB/ 500 GB HDD/ nVidia GeForce GT525 1 GB/ 15""LED/ DVD RW/ Bluetoth/ Wi-Fi/ Webcamera/ USB 3.0) Красный цвет"
1501,Dell Inspiron 15R N3521 (15-3521),https://compstore.az/noutbuk-dell-inspiron-15r-n3521-15-3521-intel-core-i3-3217u-4-gb-ddr3-500-gb-hddamd-radeon-7670-1-gb-15led-dvd-rw-bluetoth-wi-fi-webcamera-usb-30.html,,,"Ноутбук Dell Inspiron 15R N3521 (15-3521) (Intel® Core™ i3-3217U/ 4 GB DDR3/ 500 GB HDD/AMD Radeon 7670 1 GB/ 15""LED/ DVD RW/ Bluetoth/ Wi-Fi/ Webcamera/ USB 3.0)"
1496,HP Pavilion G6-2379er (D6X59EA),https://compstore.az/noutbuk-hp-pavilion-g6-2379er-d6x59ea-core-i5-3230m-26-ghz-8-gb-ddr3-hdd-500-gb-ati-radeon-7670-1-gb-led-156-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук HP Pavilion G6-2379er (D6X59EA) (Core™ i5-3230M 2.6 GHz/ 8 GB DDR3/ HDD 500 GB/ ATI Radeon 7670 1 GB/ LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1492,HP Pavilion G6-2365er (D2Y84EA),https://compstore.az/noutbuk-hp-pavilion-g6-2365er-d2y84ea-core-i5-3230m-26-ghz-4-gb-ddr3-hdd-500-gb-ati-radeon-7670-2-gb-led-156-usb-30-dvd-rw-wi-fi-bluetooth-windows-8-pro.html,,,"Ноутбук HP Pavilion G6-2365er (D2Y84EA) (Core™ i5-3230M 2.6 GHz/ 4 GB DDR3/ HDD 500 GB/ ATI Radeon 7670 2 GB/ LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth/ Windows 8 Pro)"
1491,HP Pavilion G6-2379er (D6X59EA),https://compstore.az/noutbuk-hp-pavilion-g6-2379er-d6x59ea-core-i5-3230m-26-ghz-4-gb-ddr3-hdd-500-gb-ati-radeon-7670-1-gb-led-156-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук HP Pavilion G6-2379er (D6X59EA) (Core™ i5-3230M 2.6 GHz/ 4 GB DDR3/ HDD 500 GB/ ATI Radeon 7670 1 GB/ LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1490,HP Pavilion G6-2390er (D6X45EA),https://compstore.az/noutbuk-hp-pavilion-g6-2390er-d6x45ea-core-i7-3632qm-22-ghz-8-gb-ddr3-hdd-500-gb-ati-radeon-7670-2-gb-led-156-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук HP Pavilion G6-2390er (D6X45EA) (Core™ i7-3632QM 2.2 GHz/ 8 GB DDR3/ HDD 500 GB/ ATI Radeon 7670 2 GB/ LED 15""6/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1489,HP ENVY m6-1276er (D6X48EA),https://compstore.az/noutbuk-hp-envy-m6-1276er-d6x48ea-core-i5-3230m-26-ghz-8-gb-ddr3-hdd-750-gb-ati-radeon-7670-2-gb-led-156--usb-30-dvd-rw-wi-fi-bluetooth-windows-8-64-bit.html,,,"Ноутбук HP ENVY m6-1276er (D6X48EA) (Core™ i5-3230M 2.6 GHz/ 8 GB DDR3/ HDD 750 GB/ ATI Radeon 7670 2 GB/ LED 15""6 / USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth/ Windows 8 64 bit)"
1488,HP Pavilion G7-2377er (D6W53EA),https://compstore.az/noutbuk-hp-pavilion-g7-2377er-d6w53ea-core-i5-3230m-26-ghz-8-gb-ddr3-hdd-750-gb-ati-radeon-7670-1-gb-led-173-led-usb-30-dvd-rw-wi-fi-bluetooth.html,,,"Ноутбук HP Pavilion G7-2377er (D6W53EA) (Core™ i5-3230M 2.6 GHz/ 8 GB DDR3/ HDD 750 GB/ ATI Radeon 7670 1 GB/ LED 17""3 LED/ USB 3.0/ DVD RW/ Wi-Fi/ Bluetooth)"
1487,HP ENVY DV6-7352er (D2F77EA),https://compstore.az/noutbuk-hp-envy-dv6-7352er-d2f77ea-core-i7-3630qm-ddr3-8-gb-hdd-1000-gb-nvidia-geforce-635m-2-gb-156-led-dvd-rw-bluetooth-wi-fi-windows-8-pro-fingerprint.html,,,"Ноутбук HP ENVY DV6-7352er (D2F77EA) (Core™ i7-3630QM/ DDR3 8 GB/ HDD 1000 GB/ nVidia GeForce 635M 2 GB/ 15""6 LED/ DVD RW/ Bluetooth/ Wi-Fi/ Windows 8 Pro/ FingerPrint)"
1484,ASUS Touch TX300CA,https://compstore.az/noutbuk-planshet-asus-touch-tx300ca-intel-core-i7-3517u-ddr3-4-gb-128-gb-ssd--500-gb-hdd-133-full-hd-led-wi-fi-bluetooth-windows-8-pro.html,,,Ноутбук планшет Asus Touch TX300CA
1477,ASUS Zenbook UX21A,https://compstore.az/asus-zenbook-ux21a-intel-core-i7-3517m-4-gb-ddr3-ssd-256-gb-intel-gma-hd4000-full-hd-ips-led-116-usb-30-wi-fi-bluetoth-windows-8-pro.html,,,"Мобильные ултрабуки Asus Prime ZENBOOK компьютеры от серии отличаются от конкурентов невероятным компактным алюминиевым корпусом, оригинальным дизайном и который по мере движения  еще тоньше от передней 3 мм к задней 9 мм . К ультрабукам Asus серии Zenbook  Prime предлагается разных эксклюзивных аксессуаров. сделано в таком же стиле. Высокая производительность и практичность  сочетаются в них с привлекающим взгляд изяществом."
1476,ASUS U24A UltraSlim,https://compstore.az/noutbuk-asus-u24a-ultraslim--core-i5-3210m-ddr3-4-gb-hdd-500-gb-intel-hd4000-116-super-sim-led-windows-8-krasniy-tsvet.html,,,"Ноутбук Asus U24A UltraSlim  (Core i5-3210M/ DDR3 4 GB/ HDD 500 GB/ Intel HD4000/ 11""6 Super Sim LED/ Windows 8)"
1475,ASUS X54C-SX514,https://compstore.az/noutbuk-asus-x54c-sx514--intel-inside-b820-ddr3-4-gb-hdd-320-gb-intel-gma2000-156-hd-led-dvd-rw-bluetoth-wi-fi.html,,,"Asus X54C-SX514 считается бюджетный модель. Этот модель идеально подходить для решений бизнес задач также можно использовать в офисной сфере. Asus X54C-SX514 снабжен двухъядерным процессором B820. Жесткий диск этого ноутбука 320 гигабайт. DVD RW пишет двухсторонне 8х скоростям. Экран 15""6 HD позволяет вам смотреть фильмы ы высоком качестве. Недорогой модель который можно решать разные задачи и проблемы"
1474,ASUS U24A UltraSlim,https://compstore.az/noutbuk-asus-u24a-ultraslim--core-i5-3210m-ddr3-4-gb-hdd-500-gb-intel-hd4000-116-super-sim-led-windows-8.html,,,"Представляем вам новый модель Asus U24A SuperSlim Mobility. Экран этого моделью 11,6"" это первый ноутбук который работает с процессорами Intel Core i5.Asus U24A SuperSlim для своего класса способен обеспечить беспрецедентную производительность, Не смотря за свои габариты Asus U24A считается очень мощным. Данный момент внешность может обманывать всех. Высокая производительность процессора позволяет вам при многозадачном режиме комфортно работать без перебоев. У нас www.CompStore.az вы сможете купить Asus U24A по приемлемой цене в Баку"
1470,HP ProBook 4540S (H5J04EA),https://compstore.az/noutbuk-hp-probook-4540s-h5j04ea-core-i5-3230m-ddr3-4-gb-hdd-500-gb-intel-gma-hd4000-156-led-dvd-rw-bluetoth-wi-fi.html,,,"Этот модель предназначено для работы в интернете и в офисе. Ноутбук HP ProBook 4540s (H5J04EA) Оптимизированные дляWindows 8 Pro, Официальной сайте вы можете найти и скачать драйверы для Windows 7 / Windows 8. В комплекте имеется оригинальная сумка HP которая дает вам возможность перетащить ноутбук куда угодно."
1469,HP ProBooK 4540s (C5E01EA),https://compstore.az/noutbuk-hp-probook-4540s-c5e01ea-core-i5-3210m-ddr3-8-gb-hdd-500-gb-amd-radeon-7650-1-gb-156-led-dvd-rw-bluetoth-wi-fi.html,,,"Один из флагманов HP. Модель 4540s считается бюджетной. Платформа Intel Chief River. Снабжена процессором Core i5-3210 с тактовой частотой 2.5 ГГц которая поднимается до 3.1 ГГц. Дискретная видеокарта AMD Radeon 7650M с выделенной памятью 1 ГБ разрешает вам играть в последные игры без задержок. Материал корпуса металлический. Поверхность экрана матовая с разрешением 1366 х 768. Оперативная памят 8 ГБ. Жесткий диск 500 ГБ. Звукавая система SRS Premium Sound, Поддерживает Wireless N также Bluetoth 4.0 В итоге можно сказать HP 4540s достоен этой суммы. HP 4540s вы можете купить у нас по самым низким оптовым ценам"
1462,Dell Inspiron 15R N5520,https://compstore.az/noutbuk-dell-inspiron-15r-n5520--core-i7-3610qm-ddr3-8-gb-hdd-750-gb-amd-ati-radein-7670m-1-gb-156-led-dvd-rw-bluetoth.html,,,"Ноутбук Dell Inspiron 15R N5520  (Core i7-3610QM/ DDR3 8 GB/ HDD 750 GB/ AMD ATI Radein 7670M 1 GB/ 15""6 LED/ DVD RW/ Bluetoth) Зарядка до 9 часов"
1461,Dell Inspiron 15R 5521,https://compstore.az/new-noutbuk-dell-inspiron-15r-5521--core-i7-3517u-ddr3-8-gb-hdd-1-tb-amd-radeon-8730m-2-gb-156-hd-led-usb-30-dvd-rw-bluetoth.html,1313.0,84.0,
1460,ASUS U31SD-DH31 UltraSlim,https://compstore.az/noutbuk-asus-u31sd-dh31-ultraslim--core-i3-2330m-ddr3-4-gb-hdd-640-gb-nvidia-520-1-gb-133-slim-led-windows-7-hp-zaryadka-do-9-chasov.html,,,"Ноутбук Asus U31SD-DH31 (Core i3-2330M/ DDR3 4 GB/ HDD 640 GB/ nVidia 520 1 GB/ 13""3 Slim Led/ Windows 7 HP/ Bluetoth/ Webcamera)"
1459,Lenovo Essential G780,https://compstore.az/noutbuk-lenovo-essential-g780-core-i5-3210m-ddr3-8-gb-hdd-1-tb-nvidia-gt635-2-gb--led-173-bluetoth-wi-fi-dvd-rw-usb-30-windows-8.html,,,"Ноутбук Lenovo Essential G780 (Core i5-3210M/ DDR3 8 GB/ HDD 1 TB/ nVidia GT635 2 GB / LED 17""3/ Bluetoth/ Wi-Fi/ DVD RW/ USB 3.0/ Windows 8)"
1458,Lenovo Essential G780,https://compstore.az/noutbuk-lenovo-essential-g780-core-i7-3520m-ddr3-8-gb-hdd-1-tb-nvidia-gt635-2-gb--led-173-bluetoth-wi-fi-dvd-rw-usb-30-windows-8.html,,,"Ноутбук Lenovo Essential G780 (Core i7-3520M/ DDR3 8 GB/ HDD 1 TB/ nVidia GT635 2 GB / LED 17""3/ Bluetoth/ Wi-Fi/ DVD RW/ USB 3.0/ Windows 8)"
1457,Lenovo Essential G580,https://compstore.az/noutbuk-lenovo-essential-g580-core-i7-3520m-ddr3-8-gb-hdd-500-gb-nvidia-gt635-2-gb--led-156-bluetoth-wi-fi-dvd-rw-usb-30.html,,,"Ноутбук Lenovo Essential G580 (Core i7-3520M/ DDR3 8 GB/ HDD 500 GB/ nVidia GT635 2 GB / LED 15""6/ Bluetoth/ Wi-Fi/ DVD RW/ USB 3.0)"
1444,Acer Aspire E1-571G-33124G75Maks,https://compstore.az/noutbuk-acer-aspire-e1-571g-33124g75maks-core-i3-3120m-ddr3-4-gb-hdd-750-gb-geforce-gt720-2-gb-acer-cinecrystal-156-led-bluetoth-dvd-rw-wi-fi-usb-30.html,,,"Ноутбук Acer Aspire E1-571G-33124G75Maks (Core i3-3120M/ DDR3 4 GB/ HDD 750 GB/ GeForce GT720 2 GB/ Acer CineCrystal 15""6 LED/ Bluetoth/ DVD RW/ Wi-Fi/ USB 3.0)"
1438,Acer Aspire E1-571G,https://compstore.az/noutbuk-acer-aspire-e1-571g-core-i3-2328m-ddr3-4-gb-hdd-500-gb-geforce-gt620-1-gb-156-led-bluetoth-dvd-rw-wi-fi-usb-30.html,,,"Ноутбук Acer Aspire E1-571G (Core i3-2328M/ DDR3 4 GB/ HDD 500 GB/ GeForce GT620 1 GB/ 15""6 LED/ Bluetoth/ DVD RW/ Wi-Fi/ USB 3.0)"
1437,Dell Inspiron 14R N5040,https://compstore.az/noutbuk-dell-inspiron-14r-n5040-core-i5-3210m-ddr3-4-gb-hdd-500-gb-nvidia-geforce-gt630-1-gb-14-led-display-dvd-rw-wi-fi-bluetoth-webcamera.html,,,"Ноутбук Dell Inspiron 14R N5040 (Core i5-3210M/ DDR3 4 GB/ HDD 500 GB/ nVidia GeForce GT630 1 GB/ 14"" LED Display/ DVD RW/ Wi-Fi/ Bluetoth/ Webcamera)"
1431,Lenovo B570e Essential,https://compstore.az/noutbuk-lenovo-b570e-essential-intel-dual-core-22-ghz-4-gb-ddr3-hdd-320-gb-led-156-dvd-rw-bluetoth.html,,,
1430,ASUS A53SD-TS71,https://compstore.az/noutbuk-asus-a53sd-ts71-core-i7-8-gb-ddr3-hdd-750-gb-nvidia-2-gb-led-156-usb-30-wi-fi-bluetoth-dvd-rw-windows-7-hp.html,,,"Ноутбук Asus A53SD-TS71 (Core i7/ 8 GB DDR3/ HDD 750 GB/ nVidia 2 GB/ LED 15""6/ USB 3.0/ Wi-Fi/ Bluetoth/ DVD RW/ Windows 7 HP)"
1420,ASUS X55VD,https://compstore.az/noutbuk-asus-x55vd-core-i3-3110m-4-gb-hdd-500-gb-nvidia-geforce-gt610-1-gb-usb-30-bluetoth-156-hd-dvd-rw-wi-fi.html,,,"Ноутбук Asus X55VD (Core i3-3110M/ 4 GB/ HDD 500 GB/ nVidia GeForce GT610 1 GB/ USB 3.0/ Bluetoth/ 15""6 HD/ DVD RW/ Wi-Fi)"
1416,Dell Inspiron 15R N3521 (15-3521),https://compstore.az/noutbuk-dell-inspiron-15r-n3521-15-3521-intel-core-i5-3317u-8-gb-ddr3-500-gb-hddamd-radeon-7670-1-gb-15led-dvd-rw-bluetoth-wi-fi-webcamera-usb-30.html,,,"Ноутбук Dell Inspiron 15R N3521 (15-3521) (Intel® Core™ i5-3317U/ 8 GB DDR3/ 500 GB HDD/AMD Radeon 7670 1 GB/ 15""LED/ DVD RW/ Bluetoth/ Wi-Fi/ Webcamera/ USB 3.0)"
1396,ASUS N76VJ,https://compstore.az/noutbuk-asus-n76vj--core-i7-3630qm-ddr3-8-gb-256-gb-ssd-hdd-750-gb-nvidia-geforce-630m-2-gb-173-fh-led-bluetoth-wi-fi-bluray-usb-30-windows-8.html,,,"Ноутбук Asus N76VJ  (Core i7-3630QM/ DDR3 8 GB/ 256 GB SSD/ HDD 750 GB/ nVidia GeForce 630M 2 GB/ 17""3 FH LED/ Bluetoth/ Wi-Fi/ Bluray/ USB 3.0/ Windows 8)"
1394,HP 1000-1205TX (D4A85PA),https://compstore.az/noutbuk-hp-1000-1205tx-d4a85pa--intel-core-i3-2328m-4-gb-ddr3-500-gb-hdd-amd-radeon-7450-1-gb14-led-dvd-rw-bluetoth-wi-fi-webcamera.html,893.0,57.0,"Ноутбук HP 1000-1205TX (D4A85PA) (Intel® Core i3-2328M/ 4 GB DDR3/ 500 GB HDD/ AMD Radeon 7450 1 GB/14"" LED/ DVD RW/ Bluetoth/ Wi-Fi/ Webcamera)"
